legal_entity_edrpou,legal_entity_name,residence_settlement_koatuu,residence_settlement_upd,Count of division_id,ent_num,ent_name,entity_num_id,entity_id,admin1,admin2,admin3,admin4,section,bnfc_group.bnfc_grp,Status
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4622182302,ВЕЛИКІ ПІДЛІСКИ,1,4539521308,"[ВЕЛИКІ ПІДЛІСКИ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521308),"HCF (4539521308) - [ВЕЛИКІ ПІДЛІСКИ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Velyki Pidlisky - Великі Підліски - UA4606029005,Health,Healthcare Facility,Active
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4622184701,НЕСЛУХІВ,1,4539521309,"[НЕСЛУХІВ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521309),"HCF (4539521309) - [НЕСЛУХІВ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Neslukhiv - Неслухів - UA4606029010,Health,Healthcare Facility,Active
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4622186201,СТАРИЙ ЯРИЧІВ,1,4539521310,"[СТАРИЙ ЯРИЧІВ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521310),"HCF (4539521310) - [СТАРИЙ ЯРИЧІВ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Staryi Yarychiv - Старий Яричів - UA4606029015,Health,Healthcare Facility,Active
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4622186203,РУДАНЦІ,1,4539521311,"[РУДАНЦІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521311),"HCF (4539521311) - [РУДАНЦІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Rudantsi - Руданці - UA4606029013,Health,Healthcare Facility,Active
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4622188001,УБИНІ,1,4539521312,"[УБИНІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521312),"HCF (4539521312) - [УБИНІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Ubyni - Убині - UA4606029016,Health,Healthcare Facility,Active
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4623680401,БОРЩОВИЧІ,1,4539521313,"[БОРЩОВИЧІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521313),"HCF (4539521313) - [БОРЩОВИЧІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Borshchovychi - Борщовичі - UA4606029004,Health,Healthcare Facility,Active
45395213,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",4623685201,ПИКУЛОВИЧІ,1,4539521314,"[ПИКУЛОВИЧІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",HCF (4539521314),"HCF (4539521314) - [ПИКУЛОВИЧІ] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" НОВОЯРИЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ ЛЬВІВСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Novoiarychivska - Новояричівська - UA4606029,Pykulovychi - Пикуловичі - UA4606029012,Health,Healthcare Facility,Active
45403538,"КНП ""БУКАЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БУКАЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ",2624455300,БУКАЧІВЦІ,1,4540353801,"[БУКАЧІВЦІ] КНП ""БУКАЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БУКАЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ",HCF (4540353801),"HCF (4540353801) - [БУКАЧІВЦІ] КНП ""БУКАЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БУКАЧІВСЬКОЇ СЕЛИЩНОЇ РАДИ",Ivano-Frankivska - Івано-Франківська - UA26,Ivano-Frankivskyi - Івано-Франківський - UA2604,Bukachivska - Букачівська - UA2604005,Bukachivtsi - Букачівці - UA2604005001,Health,Healthcare Facility,Active
45407071,"ТОВ ""ЕМБІ МЕДІКАЛ ЦЕНТР""",1210100000,ДНІПРО,1,4540707101,"[ДНІПРО] ТОВ ""ЕМБІ МЕДІКАЛ ЦЕНТР""",HCF (4540707101),"HCF (4540707101) - [ДНІПРО] ТОВ ""ЕМБІ МЕДІКАЛ ЦЕНТР""",Dnipropetrovska - Дніпропетровська - UA12,Dniprovskyi - Дніпровський - UA1202,Dniprovska - Дніпровська - UA1202001,Dnipro - Дніпро - UA1202001001,Health,Healthcare Facility,Active
45428348,"ТОВ ""ЕКОСТАР""",8000000000,КИЇВ,2,4542834801,"[КИЇВ] ТОВ ""ЕКОСТАР""",HCF (4542834801),"HCF (4542834801) - [КИЇВ] ТОВ ""ЕКОСТАР""",Kyiv - Київ - UA80,Kyiv - Київ - UA8000,Kyiv - Київ - UA8000000,Kyiv - Київ - UA8000000000,Health,Healthcare Facility,Active
45431366,"ТОВ ""ЛІКУЮ.ПІВНІЧ""",8000000000,КИЇВ,4,4543136601,"[КИЇВ] ТОВ ""ЛІКУЮ.ПІВНІЧ""",HCF (4543136601),"HCF (4543136601) - [КИЇВ] ТОВ ""ЛІКУЮ.ПІВНІЧ""",Kyiv - Київ - UA80,Kyiv - Київ - UA8000,Kyiv - Київ - UA8000000,Kyiv - Київ - UA8000000000,Health,Healthcare Facility,Active
45433096,"ТОВ ""КЛІНІКА ОЛВІО""",4810100000,МИКОЛАЇВ,1,4543309601,"[МИКОЛАЇВ] ТОВ ""КЛІНІКА ОЛВІО""",HCF (4543309601),"HCF (4543309601) - [МИКОЛАЇВ] ТОВ ""КЛІНІКА ОЛВІО""",Mykolaivska - Миколаївська - UA48,Mykolaivskyi - Миколаївський - UA4806,Mykolaivska - Миколаївська - UA4806015,Mykolaiv - Миколаїв - UA4806015001,Health,Healthcare Facility,Active
45434791,"ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ЛЕВЕЛМЕД""",4622710400,РАВА-РУСЬКА,2,4543479101,"[РАВА-РУСЬКА] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ЛЕВЕЛМЕД""",HCF (4543479101),"HCF (4543479101) - [РАВА-РУСЬКА] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ЛЕВЕЛМЕД""",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Rava-Ruska - Рава-Руська - UA4606039,Rava-Ruska - Рава-Руська - UA4606039001,Health,Healthcare Facility,Active
45436385,"ТОВ ""ДІАГНОСТИЧНИЙ ЦЕНТР ""СОЛТАНМЕДІКАЛ""",8000000000,КИЇВ,3,4543638501,"[КИЇВ] ТОВ ""ДІАГНОСТИЧНИЙ ЦЕНТР ""СОЛТАНМЕДІКАЛ""",HCF (4543638501),"HCF (4543638501) - [КИЇВ] ТОВ ""ДІАГНОСТИЧНИЙ ЦЕНТР ""СОЛТАНМЕДІКАЛ""",Kyiv - Київ - UA80,Kyiv - Київ - UA8000,Kyiv - Київ - UA8000000,Kyiv - Київ - UA8000000000,Health,Healthcare Facility,Active
45437546,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",5125481001,ПЕТРОВІРІВКА,1,4543754601,"[ПЕТРОВІРІВКА] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",HCF (4543754601),"HCF (4543754601) - [ПЕТРОВІРІВКА] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",Odeska - Одеська - UA51,Berezivskyi - Березівський - UA5102,Petrovirivska - Петровірівська - UA5102019,Petrovirivka - Петровірівка - UA5102019001,Health,Healthcare Facility,Active
45437546,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",5125484001,НОВОСВІТІВКА,1,4543754602,"[НОВОСВІТІВКА] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",HCF (4543754602),"HCF (4543754602) - [НОВОСВІТІВКА] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",Odeska - Одеська - UA51,Berezivskyi - Березівський - UA5102,Petrovirivska - Петровірівська - UA5102019,Novosvitivka - Новосвітівка - UA5102019007,Health,Healthcare Facility,Active
45437546,"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",5125484401,АРМАШІВКА,1,4543754603,"[АРМАШІВКА] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",HCF (4543754603),"HCF (4543754603) - [АРМАШІВКА] КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПЕТРОВІРІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",Odeska - Одеська - UA51,Berezivskyi - Березівський - UA5102,Petrovirivska - Петровірівська - UA5102019,Armashivka - Армашівка - UA5102019002,Health,Healthcare Facility,Active
45441306,"ТОВ ""ФЛАЙ МЕД""",710100000,ЛУЦЬК,1,4544130601,"[ЛУЦЬК] ТОВ ""ФЛАЙ МЕД""",HCF (4544130601),"HCF (4544130601) - [ЛУЦЬК] ТОВ ""ФЛАЙ МЕД""",Volynska - Волинська - UA07,Lutskyi - Луцький - UA0708,Lutska - Луцька - UA0708017,Lutsk - Луцьк - UA0708017001,Health,Healthcare Facility,Active
45459046,"ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ОМП МЕД""",8000000000,КИЇВ,1,4545904601,"[КИЇВ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ОМП МЕД""",HCF (4545904601),"HCF (4545904601) - [КИЇВ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ОМП МЕД""",Kyiv - Київ - UA80,Kyiv - Київ - UA8000,Kyiv - Київ - UA8000000,Kyiv - Київ - UA8000000000,Health,Healthcare Facility,Active
45460659,ДУ «Всеукраїнський центр материнства та дитинства  Національної академії медичних наук України»,8000000000,КИЇВ,1,4546065901,[КИЇВ] ДУ «Всеукраїнський центр материнства та дитинства Національної академії медичних наук України»,HCF (4546065901),HCF (4546065901) - [КИЇВ] ДУ «Всеукраїнський центр материнства та дитинства Національної академії медичних наук України»,Kyiv - Київ - UA80,Kyiv - Київ - UA8000,Kyiv - Київ - UA8000000,Kyiv - Київ - UA8000000000,Health,Healthcare Facility,Active
45468148,"ТОВ ""МЕДИЧНИЙ ЦЕНТР ДІАНИ ПРОКОПОВОЇ""",6810400000,КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ,2,4546814801,"[КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ДІАНИ ПРОКОПОВОЇ""",HCF (4546814801),"HCF (4546814801) - [КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКИЙ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ДІАНИ ПРОКОПОВОЇ""",Khmelnytska - Хмельницька - UA68,Kamianets-Podilskyi - Кам'янець-Подільський - UA6802,Kamianets-Podilska - Кам'янець-Подільська - UA6802011,Kamianets-Podilskyi - Кам'янець-Подільський - UA6802011001,Health,Healthcare Facility,Active
45478163,"ТОВ ""ЛІКАРНЯ ЕКСПЕРТ.ХУСТ""",2110800000,ХУСТ,1,4547816301,"[ХУСТ] ТОВ ""ЛІКАРНЯ ЕКСПЕРТ.ХУСТ""",HCF (4547816301),"HCF (4547816301) - [ХУСТ] ТОВ ""ЛІКАРНЯ ЕКСПЕРТ.ХУСТ""",Zakarpatska - Закарпатська - UA21,Khustskyi - Хустський - UA2112,Khustska - Хустська - UA2112025,Khust - Хуст - UA2112025001,Health,Healthcare Facility,Active
45485909,"ТОВ ""МЕДКАМ""",1210400000,КАМ'ЯНСЬКЕ,1,4548590901,"[КАМ'ЯНСЬКЕ] ТОВ ""МЕДКАМ""",HCF (4548590901),"HCF (4548590901) - [КАМ'ЯНСЬКЕ] ТОВ ""МЕДКАМ""",Dnipropetrovska - Дніпропетровська - UA12,Kamianskyi - Кам'янський - UA1204,Kamianska - Кам'янська - UA1204015,Kamianske - Кам'янське - UA1204015001,Health,Healthcare Facility,Active
45492502,"ТОВ ""БАКО МЕД""",510100000,ВІННИЦЯ,1,4549250201,"[ВІННИЦЯ] ТОВ ""БАКО МЕД""",HCF (4549250201),"HCF (4549250201) - [ВІННИЦЯ] ТОВ ""БАКО МЕД""",Vinnytska - Вінницька - UA05,Vinnytskyi - Вінницький - UA0502,Vinnytska - Вінницька - UA0502003,Vinnytsia - Вінниця - UA0502003001,Health,Healthcare Facility,Active
45495571,"ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ХелсМед""",5910100000,СУМИ,1,4549557101,"[СУМИ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ХелсМед""",HCF (4549557101),"HCF (4549557101) - [СУМИ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ХелсМед""",Sumska - Сумська - UA59,Sumskyi - Сумський - UA5908,Sumska - Сумська - UA5908027,Sumy - Суми - UA5908027001,Health,Healthcare Facility,Active
45497364,"ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ЗДОРОВ'Я РОДИНИ""",4611800000,ШЕПТИЦЬКИЙ,1,4549736401,"[ШЕПТИЦЬКИЙ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ЗДОРОВ'Я РОДИНИ""",HCF (4549736401),"HCF (4549736401) - [ШЕПТИЦЬКИЙ] ТОВ ""МЕДИЧНИЙ ЦЕНТР ""ЗДОРОВ'Я РОДИНИ""",Lvivska - Львівська - UA46,Sheptytskyi - Шептицький - UA4612,Sheptytska - Шептицька - UA4612013,Sheptytskyi - Шептицький - UA4612013001,Health,Healthcare Facility,Active
45504780,"КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",3221882801,ЖУКИН,1,4550478001,"[ЖУКИН] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",HCF (4550478001),"HCF (4550478001) - [ЖУКИН] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",Kyivska - Київська - UA32,Vyshhorodskyi - Вишгородський - UA3210,Pirnivska - Пірнівська - UA3210009,Zhukyn - Жукин - UA3210009005,Health,Healthcare Facility,Active
45504780,"КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",3221884001,ЛЕБЕДІВКА,1,4550478002,"[ЛЕБЕДІВКА] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",HCF (4550478002),"HCF (4550478002) - [ЛЕБЕДІВКА] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",Kyivska - Київська - UA32,Vyshhorodskyi - Вишгородський - UA3210,Pirnivska - Пірнівська - UA3210009,Lebedivka - Лебедівка - UA3210009006,Health,Healthcare Facility,Active
45504780,"КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",3221885601,НИЖЧА ДУБЕЧНЯ,1,4550478003,"[НИЖЧА ДУБЕЧНЯ] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",HCF (4550478003),"HCF (4550478003) - [НИЖЧА ДУБЕЧНЯ] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",Kyivska - Київська - UA32,Vyshhorodskyi - Вишгородський - UA3210,Pirnivska - Пірнівська - UA3210009,Nyzhcha Dubechnia - Нижча Дубечня - UA3210009007,Health,Healthcare Facility,Active
45504780,"КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",3221886801,ПІРНОВЕ,1,4550478004,"[ПІРНОВЕ] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",HCF (4550478004),"HCF (4550478004) - [ПІРНОВЕ] КНП ""Центр первинної медико-санітарної допомоги"" Пірнівської сільської ради",Kyivska - Київська - UA32,Vyshhorodskyi - Вишгородський - UA3210,Pirnivska - Пірнівська - UA3210009,Pirnove - Пірнове - UA3210009001,Health,Healthcare Facility,Active
45520686,"ТОВ ""Пролісок-Плюс""",1810900000,МАЛИН,1,4552068601,"[МАЛИН] ТОВ ""Пролісок-Плюс""",HCF (4552068601),"HCF (4552068601) - [МАЛИН] ТОВ ""Пролісок-Плюс""",Zhytomyrska - Житомирська - UA18,Korostenskyi - Коростенський - UA1806,Malynska - Малинська - UA1806013,Malyn - Малин - UA1806013001,Health,Healthcare Facility,Active
45524937,"ПРИВАТНЕ ПІДПРИЄМСТВО ""Клініка Родина""",6821210100,ГОРОДОК,1,4552493701,"[ГОРОДОК] ПРИВАТНЕ ПІДПРИЄМСТВО ""Клініка Родина""",HCF (4552493701),"HCF (4552493701) - [ГОРОДОК] ПРИВАТНЕ ПІДПРИЄМСТВО ""Клініка Родина""",Khmelnytska - Хмельницька - UA68,Khmelnytskyi - Хмельницький - UA6804,Horodotska - Городоцька - UA6804013,Horodok - Городок - UA6804013001,Health,Healthcare Facility,Active
45536392,"ТОВ ""ВІКТОРІЯ ЛАЙФ АГЕНЦІЯ""",510100000,ВІННИЦЯ,1,4553639201,"[ВІННИЦЯ] ТОВ ""ВІКТОРІЯ ЛАЙФ АГЕНЦІЯ""",HCF (4553639201),"HCF (4553639201) - [ВІННИЦЯ] ТОВ ""ВІКТОРІЯ ЛАЙФ АГЕНЦІЯ""",Vinnytska - Вінницька - UA05,Vinnytskyi - Вінницький - UA0502,Vinnytska - Вінницька - UA0502003,Vinnytsia - Вінниця - UA0502003001,Health,Healthcare Facility,Active
45536392,"ТОВ ""ВІКТОРІЯ ЛАЙФ АГЕНЦІЯ""",4623686401,СОКІЛЬНИКИ,1,4553639202,"[СОКІЛЬНИКИ] ТОВ ""ВІКТОРІЯ ЛАЙФ АГЕНЦІЯ""",HCF (4553639202),"HCF (4553639202) - [СОКІЛЬНИКИ] ТОВ ""ВІКТОРІЯ ЛАЙФ АГЕНЦІЯ""",Lvivska - Львівська - UA46,Lvivskyi - Львівський - UA4606,Sokilnytska - Сокільницька - UA4606041,Sokilnyky - Сокільники - UA4606041001,Health,Healthcare Facility,Active
45556655,"ТОВ ""КОСТОПІЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ""",5623410100,КОСТОПІЛЬ,1,4555665501,"[КОСТОПІЛЬ] ТОВ ""КОСТОПІЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ""",HCF (4555665501),"HCF (4555665501) - [КОСТОПІЛЬ] ТОВ ""КОСТОПІЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ""",Rivnenska - Рівненська - UA56,Rivnenskyi - Рівненський - UA5606,Kostopilska - Костопільська - UA5606035,Kostopil - Костопіль - UA5606035001,Health,Healthcare Facility,Active
